뉴스제목,주가변동
전면재택 폐지에 희망퇴직까지…그늘 드리운 야놀자,1
"이강택 전 TBS 대표 ""김어준에 고액 출연료 줘 소송? 어처구니 없다""",1
너도나도 벤츠 산다면…'난 더 스페셜 모델 사겠다',1
"""이 병원에서 무슨 일이""…롤스로이스男 단골병원, CCTV 지웠다",1
감옥 간 아들의 여친 노렸다…17세女 끌고가 성폭행한 50대男,1
모르는 여성 집 앞까지 ‘졸졸’…기절시키고 성폭행 시도한 30대男 입건,1
자유민주주의 앞세운 십자군 대통령의 성전,1
"[단독] 낮엔 경찰관, 밤엔 유튜버?… 이중생활 ‘투잡스’ 3년동안 1465건",1
'현직 경찰 아파트 14층 추락사' 당시 마약 모임 주도한 세입자·대기업 직원 검찰 송치,1
"홍준표, 文 직격 ""전직 대통령은 침묵해야""",1
"[단독]경찰 “이선희, 수억 법카 결제…가족도 사용”",1
잠깐 갔다온다더니…방파제서 술 마신 50대男 테트라포드 추락사,1
"엘리베이터서 폭행 후 성폭행 시도 20대男…""군대 안가는 女에 불만""",1
"“천화동인 6호 조우형, 국가에 26억 안 내려고 존재 숨겼다”",1
"""보충제에 돈쓰지 마라""...살 빼려면 3가지 충실해야",1
"5개월 넘게 체력 비축한 KG, 토레스 EVX 200만원 인하 승부수",1
"아이폰15 프로 써 봤더니…""USB-C를 뛰어넘는 개선""",1
“매 순간 방사능에 노출돼 살잖아” 상여 시위 하는 까닭,1
헉 배당수익률 9.3% 은행 6.5% 공사...초고배당주에 눈 돌려라,1
"""성적 욕망에"" 인조 성기 착용한 채 킥보드 타고 거리 활보",1
尹대통령 지지율 28.5%로 붕괴…30% 선 무너지며 올해 최저치[여론조사 동향],1
홍천 유명 리조트서 직원·투숙객 식중독 의심 신고 잇따라 역학조사중,1
'IPO 대어' 두산로보틱스 출격… '제 2의 LG엔솔' 빈손 청약 우려는,1
Opposition leader could face arrest as his fate hangs in balance,1
독도경비대 70년 괴롭혀 온 신종 모기…결국 이름에 ‘독도’ 붙었다,1
정수리 볼륨 납작하게 죽은 이유… ‘이것’ 안 바꿨기 때문,1
"‘순살 아파트’ 사태, 까보니 LH가 막장왕",1
귀가하던 여성 쫓아가 목 조르고 성폭행 시도한 30대 체포,1
"""검찰, 허위·기획 주장할거면 인터뷰 내용이 그런지 답 내놔야""",1
‘국가부채 늘면 나라 망한다?’ 상당 부분 틀린 얘기,1
"이준석 ""단식 중인 이재명 만난 문재인, 어른이 후배 조언하는 느낌""",1
국내산 밤꿀 먹었더니… 면역세포 4배 이상 증가했다,1
[정씨 자매 JMT 도전기 上]  눈물 나는 황홀한 풍경을 두고 악천후에 눈물,1
"[THINK ENGLISH] 한국인 커피 소비량, 세계 평균의 3배 … 캐나다 국민커피 ‘팀홀튼’도 연내 진출",1
[속보] 미사경정공원 슈퍼팝 콘서트 무대 무너져…근로자 2명 중상·6명 경상 (영상),1
식당 맥주 5000원 시대…편의점서 1500원 짜리 ‘서민 맥주’ 나왔다,1
"신원식 ""이완용, 어쩔 수 없었다""...野 ""지명 철회""",1
"부담 이자만 수십조 인데...한전, 직원 ‘반값 대출’ 논란",1
이순신 장군 ‘큰 칼’은 국보 장검? 쌍룡검?[이기환의 Hi-story](101),1
열량 높은 '아몬드' 다이어트 식단에 넣어도 될까,1
오늘~내일 가을을 재촉하는 비…기온 주춤,1
"[속보]이재명 사실상 부결 메시지 띄워, ""체포안 가결은 검찰 공작수사에 날개""",1
이강인 없는데도 9-0 압승 황선홍호..정우영은 해트트릭,1
"“오늘이 가장 싸” 그래서 한 번에 ‘가득’, 결제 ‘미리미리’.. 얼마나 올랐기에?",1
"성소수자, ‘나이듦’을 이야기하다",1
"경쟁자 무너뜨린 올리브영, 역설적 출혈경쟁 [인포로 본 세상]",1
"전기차 전환 늦고 고급인력 부족, 독일 G7 중 유일 역성장",1
영지버섯을 먹으면 당신 몸에 일어나는 변화는?,1
“노후 준비 이미 늦었다”... 인생 후반을 망치는 50대의 착각 [왕개미연구소],1
"""우려가 현실로""…예산시장 살아나자 건물주 횡포 시작됐다",1
'두산로보틱스' 청약 돌입…공모주 1주라도 더 받는 전략은?,1
200명이 다 소화하기 힘들었나…두산로보틱스 우리사주 청약 25% 미달,1
"이혼설 휩싸인 서인영 ""남편이 이혼소송? 몰랐다""",1
“이 참에 전기차로 바꿀까?”...2000만원대 레이EV 출시,1
“부장검사 화났댄다ㅋㅋ” 조롱한 02년생 MZ조폭들,1
강남 성형외과서 눈밑지방 수술…눈 퉁퉁 붓더니 ‘실명’,1
'3000억' 훔쳐도 은행은 몰랐다…금융계 '역대 최대' 횡령사고,1
"""이러다 죽겠다"" LG 임원의 탄식…2년 만에 6조 '잭팟' 반전 [김익환의 컴퍼니워치]",1
[속보] 이재명 체포동의안 국회 본회의 가결,1
"건보료 8200만원 안내던 연예인…""올핸 낼게요"" 돌변한 이유",1
"""원나잇 즐겼더니 성병 걸려 고생""…女직장인 익명글",1
“초당 3.7회” 주식 단주매매로 11억 챙긴 전업투자자 피고발,1
"부산 돌려차기 피해자 ""20년 뒤 어떻게 사나…고민하는 삶 슬퍼""",1
"“헉! 수리비 125만원, 말이 돼?” 화나 ‘아이폰’ 박살 낸 유명 배우, 누군가 했더니",1
[단독] 선생님 월급날마다 50만 원씩‥학부모가 받아낸 400만 원,1
"""싼 중국산 두고 뭣하러""…한국 오는 伊 푸른꽃게, 뜻밖 걸림돌",1
"이재명 체포 동의안 가결…찬성 149표, 정족수 1명 넘어",1
“모기 물린 것도 사과해야 하나요”…어린이집 교사의 하소연 [잇슈 키워드],1
"김준일 ""단식 입원 이재명이 2100자? 빨리 써도 3시간인데…미리 쓴 것""",1
깜빡깜빡하는 96세 판사·입퇴원 반복하는 90세 의원...‘공직자 고령화’의 그늘,1
"""가결표 던지면 정치생명 끊어"" 발언에 유인태 ""이러니 전체주의 소리 나와""",1
[3분 브리프]코인 좀 한다는 30대들 통장엔 124억씩 있다,1
“신라면을 이겼다고?”…나오자마자 ‘1등 먹은 라면’ 뭐길래,1
시청자 충격에 빠뜨린 요리 방송... 팬레터가 쏟아졌다 [아이콘으로 읽는 미국 문화],1
“불륜녀로 몰며 때려” 징맨 황철순 아내 폭로…결혼 3년만에 이혼 절차,1
"9 대 0, 전 세계가 깜놀? ""군대 걸린 韓, 절대 만나면 안 돼!""",1
"""애플이 우리 죽음을 마케팅 수단으로 쓰고 있다""",1
"강남 성형외과서 눈밑지방재배치 수술 받은 50대, 하루만에 한쪽 눈 실명",1
대전 다세대주택서 20대 딸ㆍ50대 부부 숨진채 발견,1
“축의금 50만원 냈는데…내 결혼 알리자 답장도 없네요”,1
"“한동훈 법무부, 조국 부인 정경심 풀어줬다”…‘자녀 입시 비리’ 수감, 가석방 허가",1
'산골처녀' 中 인플루언서 알고보니…각본 따라 움직인 연예인,1
"“형광등 교체도 집주인이?”… 전셋집 수리, 누가 해야 하나[부동산 빨간펜]",1
[속보]'이재명 체포안' 149명 찬성으로 가결…비명계 반란,1
'아 옛날이여'…이젠 5명 중 1명이 빈민층,1
"故 이영승 교사, 악성 민원 학부모에 매달 50만원씩 보냈다",1
"“재명아, 그게 단식이냐? 디톡스지!” 조롱한 개그맨, 국민의힘 입당",1
작년 사망자 37만 명 '역대 최대' 찍었다...3대 사망 원인은?,1
병상서 가결 소식 들은 李 ‘침묵’…친명 “최악의 경우”,1
선 넘은 회원가 할인 눈속임? 대형마트의 욕먹을 결심,1
"숨진 의정부 교사, 악성 민원 학부모에 매달 50만원씩 송금했었다",1
"한동훈 ""이재명, 조폭사업가와 결탁""…野의원 강력 항의",1
[속보] 이재명 체포 동의안 가결… 민주당 30표 안팎 반란 '내홍' 예고,1
"이재명 체포동의안 가결…찬성 149, 반대 136, 기권·무효 10",1
"신세계 위기, 이명희 회장이 '소방수'될까",1
李 '수액 단식' 중 병상 SNS 역효과 나나…체포안 당론 채택 시도 불발 [정국 기상대],1
"""쌍둥이 200만원, 삼둥이 300만원""…태아당 100만원씩 지원",1
[속보] 29명의 반란…이재명 체포동의안 가결,1
"비명 중진 이상민 ""文,  이재명 대표 찾아가 힘 실어주는 듯한 메시지 바람직 하지 않아""",1
이재명 체포동의안 가결,1
"김행 후보자 '낙태입장 논란'에 ""출산 결정시 생명존중 취지"" 반박",1
"﻿""술 한잔도 입에 안댔더니""...몸에 놀라운 변화가",1
씨가 마른 ‘6억 이하’ 아파트 거래...이곳에 몰려들었다,1
“누구 살 사람 없나요?”…싸늘하게 식은 햄버거 인수대전,1
"“한동훈 장관, 국민의힘 수석대변인인 줄 알았다.” [정치왜그래?]",1
Opposition leader could face arrest as his fate hangs in balance,1
"조우형, 대장동 사업권 인수 추진...단순 브로커 아니었다",1
"[THINK ENGLISH] 한국인 커피 소비량, 세계 평균의 3배 … 캐나다 국민커피 ‘팀홀튼’도 연내 진출",1
"""여보, 너무 일찍 팔았나봐"" 에코프로, 외국인 매수에 90만원 회복",1
자기 전에 못 참고 ‘이것’ 먹었다면? 양치질 특히 신경 써야,1
한국보다 앞서 강간죄 개정한 일본…‘비동의 성교죄’ 들여다보기,1
이재명 운명 가른 野 의원 29명… “옥중 공천” 주장도,1
"국수 위 ‘꿈틀꿈틀’… 남양주 식당서 벌레 출몰, 설상가상 철심까지",1
"상견니 리메이크 '너의 시간 속으로', 넷플릭스 글로벌 4위",1
요즘 Z세대가 푹 빠진 음식은?,1
"이재명 체포동의안 '가결'.. 찬성 149표, 반대 136표",1
"추석 용돈, 얼마가 적당할까?…10명 중 7명 “10만∼30만원”",1
홍범도를 위한 변명,1
"[속보] '계곡 살인' 이은해 무기징역, 조현수 30년형 확정",1
"이재명, '심판의 날'… 野서 찬성표 '28개' 나오면 가결 가능성↑",1
기상 이변에 산호가 하얗게 질렸다,1
"구글 딥마인드, 질병 유발 유전변이 7100만개 평가...""32%가 유해""",1
"전국언론노조 MBC본부, 이동관 등 6인 공수처 고발",1
"이재명 체포동의안 가결, 찬성 149표, 반대 136표…과반 넘겨",1
청주 아파트서 중학생 추락사... 극단적 선택 추정,1
충남 공주 정안천 메타세쿼이아 꽃길 - 연꽃향 대신 청량한 숲의 향기[정태겸의 풍경](54),1
"[단독]부산 온천천 실종여성, 닫힌 '차단 설비' 보고 돌아섰다",1
상주서 불어난 하천에 승용차 휩쓸려···헬기 구조,1
"넷플릭스-SKB 망 사용료 깜짝 합의, 누구에게 득일까 [IT+]",1
“그놈의 거품맥주 찾아 몇 날 며칠 오픈런”.. ‘노재팬’도 선택과  집중?,1
"전기차 전환 늦고 고급인력 부족, 독일 G7 중 유일 역성장",1
가장 살이 잘 빠지는 황금운동시간대 ‘2시간’은?,1
"“싼 중국산 있는데 왜”…수입 앞둔 이탈리아산 꽃게, ‘반짝’ 그치나 [잇슈 키워드]",1
한국인 아나운서 부인과 영국인 작가 남편의 '서재 결혼시키기' [임현주와 다니엘 튜더의 서재],1
이재명 운명 쥔 유창훈 부장판사…강래구 발부 · 이성만 기각,1
"""제발 그만 두시라"" 동료들의 호소…美 96세 판사 1년간 업무정지",1
모르는 男과 외도로 임신…모텔서 아기 낳아 살해·유기,1
"한복 보고 ""꾀죄죄한 몰골""…되레 '인권침해' 혼쭐난 日의원",1
"“형광등 교체도 집주인이?”… 전셋집 수리, 누가 해야 하나[부동산 빨간펜]",1
"‘이재명 체포안 가결’ 자막, 웃음 논란 …고민정 의원의 해명",1
한달 만에 다시 한국으로…'베트남 도주' 대전 신협 강도 송환,1
"[단독] 버거킹, 점주에 “카드 결제하려면 한달 3번 본사로 와라”",1
"실종 美스텔스기, 혼자 100㎞ 날았다...탈출 조종사도 “어딨는지 몰라”",1
손 묶인 채 모텔서 끌려 나온 여성..악몽이 된 한국 여행,1
병상서 ‘사퇴 요구’ 일축한 이재명 “굽힘없이 정진”,1
“숨진 교사에 돈 뜯은 살인자 해고해라” 난리난 농협게시판…“대기 발령 조치”,1
"故이영승 교사 4년간 돈 뜯어낸 학부모, 들통난 직장서 결국",1
"""치킨집 통째로 빌려 밤새워 마셨는데…"" 위니아전자의 몰락 [김익환의 컴퍼니워치]",1
병상서 가결 소식 들은 李 ‘침묵’…친명 “최악의 경우”,1
"[아시안게임] '슈퍼스타' 페이커, 중국팬 환호 속 입국…""이번엔 금메달""",1
"[영상] 알래스카서 속살이 파란 물고기 잡혀...""요리하면 하얗게 변해""",1
"故정주영 회장 63세 며느리, 태극마크 달고 아시안게임 출전한다",1
"박주민·김영진 ""영장심사 받겠다 하라"" 건의에 이재명 ""싫어"" 한마디? 민주 ""허위사실""",1
20분 가까이 기둥 잡고 버텼는데‥4배 불어난 물에 휩쓸려 실종,1
"""하루 1억명씩""…역대 최대 인파 대이동",1
한국 유명 재벌가 며느리 ‘태극마크’ 달았다,1
이재명 체포동의 가결했더니 정청래가 대표役…답 없는 민주당,1
서울 상봉역서 칼부림…승객 허벅지 흉기로 찌른 20대 체포,1
[THINK ENGLISH] 싱가포르 호텔에 한국 최초 걸그룹 ‘김씨스터즈’ 헌정 칵테일,1
고래 사체 바다서 폭발…몸속에 메탄가스 쌓여(영상),1
"""손 묶인 채 모텔서 끌려 나와""...악몽이 된 여행, 무슨 일?",1
"유승민 “이재명 체포동의안 가결, 윤 대통령과 국민의힘의 위기”",1
"""윗집 조용하네"" 층간소음 잡았다…'신기준 1등급 바닥구조' 첫 인정",1
‘돈다발’ 맞은 유아인…지인은 1300만원 지원받고 ‘해외 도피’,1
"출산후 급격히 노화한 홍현희,  이 2가지가 문제였다는데 [셀럽의 헬스]",1
"정청래 ""이재명 팔아먹은 적과 동침""…고민정 ""부결표 던졌지만 믿겠나""",1
“삼성전자가 압도적이었는데”...中 업체들의 무서운 공세,1
"[인터뷰] “네이버가 큰일 했다” 업계 최초 도입한 ‘내돈내듣’, 왜 중요할까",1
"“동네 사람 다 하는데” 전립선약 ‘충격’…40대 대표, 결국 호출당했다",1
평소 ‘이 증상’ 있으면… 하체 근력 약하단 신호,1
"""애 치료비 달라""는 학부모...사망 교사, 월급날마다 50만원 보냈다",1
"“‘저 공천 주세요!’라고 외치는 소리로 들리더라”…진중권, 한동훈에 고성 항의한 의원들 평가",1
죽전역 지하철서 '회칼' 휘두른 30대女…'아줌마' 소리에 기분 나빴다,1
"""진짜 한국 소주 없나요""…동남아발 '가짜 K소주' 러시",1
"“아버지 별세, 내가 대선출마”…도널드 트럼프 장남 SNS 해킹 소동",1
"'이재명 영장판사, 권순일과 동문·특수관계'? 법원 반박 들어보니",1
"[단독]최정원, 무고죄 추가 피소…'불륜설' 고소전 격화",1
"[헬스+] ""밥 대신 고기 먹어야 살 빠져""…'저탄고지' 다이어트란",1
"부산 도심하천 실종자, 자동차단시설에 발길 돌렸다 참변",1
